"relative_path","bytes","sha256","last_write_time"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/Images/polygon_illiterate.png","14929","EA6D7E9984E9052CC42B7ABE4EC0FE2C14A98B1C6799D0903228D675D5F5A2C6","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/Images/polygon_literate.png","12320","9FB65D2F343F2E99EC9EF1D135A9102E18C186DFF6F625610D857D88804542A9","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/Images/record.png","7654","122EA5D1CE82E69A7A2C8646A6379DCB35AAFE90D0808B47186C12DCAACF2DCF","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/Images/staricon.png","660","B13F3A97B9B736500EA6AB3E4E6CC68276530C059CC36F9CCB768AAC34052983","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/Images/tick.png","2996","8F676B00DFE35EFC6413F469DFA03B650A62B5FC572B1B52D591338F509586A1","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/Images/warningicon.png","659","02F0382CC6ADAF4E1BAA66C34E778D2879D4DA8722D5C0D5ADE0035D28437A1F","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/NeuralNetwork/NeuralNetwork_Perceptron.nnet","111381","71DCEE05521BA7112155C1610E69F850EE1D177A027F82E4F7FF7D8FC3E1DC2B","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/NeuralNetwork/numbers_data.txt","849069","E60E8F5B5D123C133B374B6E4C387F592AD3C23C668BA8B49DA59F3DEEA6E565","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/Questions/1.wav","273464","79C051469B9A346F2D37FEA86EE5C290AA60104E6FF872DB103062C6A0842AD0","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/Questions/10.wav","529244","CABAC7089B616672AC3FA77D3A7B12DC0F996112D3894EB5AA1B49ACC4944A69","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/Questions/11.wav","582164","4D5F2021404D17A798C4BEB7B98E512FE29D6E966827A1C2BCB7116764DC45B4","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/Questions/12.wav","229364","132313B63DA5B26C75ECA7EBD651A12407E597719600344209049D448229D94B","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/Questions/14.wav","388124","0B864188793BF37EB0161738155F1F19E73D48C3E69605FB615FD32F7F974DC3","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/Questions/15.wav","370484","5F1B70B15E33B6D989DF4996D9FC1665880982CE1F269F90915407E36D010E73","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/Questions/16.wav","714464","0298FF0D96DAEC66ED159AEAC570CB623FA46CAED0798EFDADBD728CF184C8B5","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/Questions/17.wav","264644","3050C360BEAF354E64D6A165E5306EAAD01C403B431A3A5B1FF461F1920DEC90","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/Questions/18.wav","890864","E44447E35DFB97BC7A3B48EF21D0F65EA3D7F3C37333F983292119539E8149D2","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/Questions/19.wav","476324","DED6189694594C89EF5EF71E69348BCA3514AF703C504CD61A2DD1B73371B014","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/Questions/2.wav","211724","3CFBDEA8FD66C93D2D2CC0F9715782F02C3271D016B5C7CB6FC0738F0BF88302","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/Questions/3.wav","538064","519BE2CAE0CD7D7D2DCF53851D33C1AF6C18532EB5E71A0A234DE367A7A18438","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/Questions/4.wav","220544","BAC5023C54EC7D9C2CF7C4941A4326EF903D5E277A4C7C97D09159ACBD68849C","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/Questions/5.wav","255824","97362F4DC8BC01B23562B692C4C24CD23903B3683323C4D571B8A7301DD3F31E","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/Questions/7.wav","1120184","C441F7860B77036A51D68001234CDD9AF4787754F6F4C0B62434A6A9C52E3F9E","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/Questions/8.wav","529244","DDEE233B48D143171AF5A9AFAD3ABFACF7630D16116FF2A61688B338F74A3555","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/Questions/9.wav","573344","F1FE72284B3DD384FFE86D1B5B6F65D3E51C2D9DE75EDF72858E7B52F40C3459","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/Questions/README.txt","2026","87EFC293756F187B9DC8D2E8AE11BB0A2444C22968520A25F373218E91E1EB1D","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/Questions/Sound_Check.wav","344024","9A3DFFB16F94940874DDE598799021EE4509FA5CF5EA0B6F3B3133B569E855E3","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/bin/SpeechRecognition/default.config.xml","13908","67B08B605ACC6BB1C9F610E1D47E123A4ECE10119B8E488BE57E7BB4CE9D8EB8","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/build.fxbuild","303","69662384DE74CE3F60DA7E71037C9985EAF514DEB40BCB060114E27390831891","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/lib/ImageRecog/Getting Started with Neuroph 2.94.pdf","785845","4F37E3D2C5FC4A33DB51CD1365FB23EBCD16850298D0F38950BB2A9C58A6B399","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/lib/ImageRecog/logback-classic-1.0.13.jar","264595","5D1111B872A8BE8AC8F9E9876B70AFCD0D6967DC6A1D4BE4087CD6EB5C88CF6B","2026-05-23T17:09:25"
"code/COBsquare__Dementia-Examiner-for-Individuals/lib/ImageRecog/logback-core-1.1.2.jar","427729","0252340D20A44CF2C49ED3FECD16CDF4582442981C6F6E11CBF0B84A4ECE1F10","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/lib/ImageRecog/neuroph-core-2.94.jar","233263","C074D7F68EC2BA6142FB82B0E854650F994A0ABBA0E85D0B9F5A65FE389E7940","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/lib/ImageRecog/opencv-331.jar","409241","CBBC4C4E880BFC5037E9993F265CE68EAD4E9898571129208029124405C2B6B2","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/lib/ImageRecog/slf4j-api-1.7.5.jar","26084","FE30825245D2336C859DC38D60C0FC5F3668DBF29CD586828D2B5667EC355B91","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/lib/SpeechRecog/sphinx4-core-1.0.0.jar","1122629","4534A5DDEBA5FB404ED96547E34392FE31AF74FF114750860B4CA0CB0D1D177F","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/lib/SpeechRecog/sphinx4-scala-wrapper-1.0-20130327.183757-2.jar","76298","DC0FE14B2694511B7231F458A0E287B7BD3D62FDC15E1913CC1D88B10F8CD6F6","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/lib/itextpdf-5.5.5.jar","2164152","A635411CC07B1ACBCE2E43E327E6E5FD37DFA1D9DA4CDC728214ACD216CCE0D0","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/App/Main.java","158","392820A58ECC4EF0FDBD252132FC5214C7B165BB849F207DBA4E013CCD9B4EDA","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/App/User.java","4933","05D470BE4D541838DAE2200EF1DE1B50443525FD40CEADCCDA42C0A69A3995C6","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/ImageProcessing/Evaluation/Clock.java","14123","3162F65BADD0F05029C97C52D755467B409BD21AADEF1FB91BB0C810CAB06E1E","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/ImageProcessing/Evaluation/Polygon.java","16254","610A97723514ADB271B43C3DA99E143C3E0C706B4D48D8185BBB5B9409808EAF","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/ImageProcessing/Models/CCircle.java","602","A248AEF3A43E9A5B7D965701FAC6CF85C37868F7F0CD32BCD84D166A8DE1E3A8","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/ImageProcessing/Models/CLine.java","674","276FD1CE05CD3AC1E20E8BBB57F907A86ABD5417BC76B85EF954C2DDDB70A1E7","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/ImageProcessing/Utils/Find.java","4837","4FFF32A8519FD08F35F9CD047B362F80A671E9D560AE184071CA6319832C66AF","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/ImageProcessing/Utils/Network.java","2720","529DBBC02ED07EA674CC32A988889EE04CBF2964E0FC1B1AAFC323C581A5880A","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/ImageProcessing/Utils/Recognition.java","6045","F9124D3928072C74EB3B0B4485358E0EEAECFD34A2EBE4885D0BBEAC96DEF80F","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/ImageProcessing/Utils/Utils.java","2183","01296013A1A6880007C46AA1CFC6623D993694432E6133EE48A9E8C6A3A0FA61","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/ImageProcessing/application/ImageRecognition.fxml","3025","55B6399D55390841B1792F524AB675A7FBD0F4A033A8455FC9AAC31CF97F1FF9","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/ImageProcessing/application/ImageRecognitionController.java","6816","B1E4913E6DA443D9821BF27ECB61D56572D431132ABC8CADC34FA35824EEB274","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/ImageProcessing/application/ImageRecognitionMain.java","1176","01C1C9FFC478B9CB2D1F41104CB4E6CAFD81E25E1E8D7B25CB36FF6417D9B7F0","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/ImageProcessing/application/application.css","101","A3B6C4C243330C07570A2188E45773E9307A422D10937F92FFFD3F204B2DFF6D","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/SpeechRecognition/Evaluation.java","10220","69A3B0AE7E35556400B33334B311E2D83470BA420AB6795E753A58F1E4B33346","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/SpeechRecognition/SpeechRecorder.java","2117","76B707856E986054EB99A14B2C5ABA2FF5DB6E5DBD6B91E13D669C3ACB5463E6","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/SpeechRecognition/default.config.xml","13908","67B08B605ACC6BB1C9F610E1D47E123A4ECE10119B8E488BE57E7BB4CE9D8EB8","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/TestCases/App_TestCases.java","1256","85EA40868317A69E6F25C9B76CC642B7975D6791B22AEE6E193F1F53DC2B3E76","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/TestCases/ImageProcessing_TestCases.java","3808","488896F233533B9512B32F2A043B1A521DC57F14DAA9FF12A76BC25B5D83CC0D","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/UserInteractions/Constants/EndTest.java","2941","491A1119A9504D9A25F92690DAC3959925D9E62FDCAFCA48AF7E585F3A901F57","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/UserInteractions/Constants/StartTest.java","3495","93E083FF2CB2E216866E33A57B91AF7BBA0F4DD277C8AD68AE94B49F9787530B","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/UserInteractions/Constants/Warnings.java","3663","52494F15C642D73345EF815F3594BCCF6E0305ACA32C6C84148F8741012F0BBC","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/UserInteractions/Constants/Welcome.java","3165","56624727A4D6583D8B095ED19125DDC83E426567711775614499486F8136E791","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/UserInteractions/Examination/Question_Clock.java","5388","A4D817DFF36A368513E9D070EC4014547BB0A589A2EEB96C526509DFDB44F380","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/UserInteractions/Examination/Question_MMSE.java","10408","3A6F0A9858E8D5860D97EE1F8C679868B5E243A39CDE0CABA22EF07DDB1CD82E","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/UserInteractions/Examination/Question_Polygon.java","6483","A87E7FB4B01B4BDC31DFE136A6197C3DDD00E8CECBA18B0E4FF17BE10A9DB6C5","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/UserInteractions/Examination/Results_Clock.java","5455","BFCF2AD7FF89FD7887DB3E57482AB3E6631A140A4C825DD6C13DA3D036BE189B","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/UserInteractions/Examination/Results_MMSE.java","7562","EA33C596CC47D1304B5E944C772F8A52D90DC8C929EFE0303AFEFCAF53FB9BBC","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/UserInteractions/ExportToPDF.java","10569","5CC3EEFA4C302C4AA6D34D66C34BA39E1464C49CA899E192BEB2BD298802BB1E","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/UserInteractions/Information/Information_Age.java","3857","FA90406ED61490B147F081DE0513E1A3C078F982B1DD7E39A7462732C4E4C668","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/UserInteractions/Information/Information_Gender.java","4040","7703F961CDC2220FFA3708415A80362D3F11A16AD27B423A75053CD5C198B277","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/UserInteractions/Information/Information_Name.java","3942","DB0B045FECC175A0EBFE6814F8E537C29211BC06746A5C6E3B7605B7F2F00279","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/UserInteractions/Information/Information_Profession.java","3955","E0C0AD46FDAF72246799BB976162608694BB67004A491C7C8A40E91B678DE452","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/UserInteractions/Information/TutorialScreen_voice.java","9797","A4B4AA82DBAF3813551652BC737ECBFBCC36FC853E1B6E2E06F03E95D98F4B85","2026-05-23T17:09:26"
"code/COBsquare__Dementia-Examiner-for-Individuals/src/UserInteractions/Information/TypeSelection.java","4756","D7BF88CDDB3E4C9CECC4C6056B3C294D9EBE104B23B9BCCEC4E2E45BA7DCC037","2026-05-23T17:09:26"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/HEAD","23","F6F2B945F6C411B02BA3DA9C7ACE88DCF71B6AF65BA2E0D89AA82900042B5A10","2026-05-23T17:09:29"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/config","362","A9BC6389641016F5CDF9AD3704C218A32F4A8439FF975B1BA4F7C48C73FFDBD8","2026-05-23T17:09:29"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/description","73","85AB6C163D43A17EA9CF7788308BCA1466F1B0A8D1CC92E26E9BF63DA4062AEE","2026-05-23T17:09:28"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/hooks/applypatch-msg.sample","478","0223497A0B8B033AA58A3A521B8629869386CF7AB0E2F101963D328AA62193F7","2026-05-23T17:09:28"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/hooks/commit-msg.sample","1972","EFC1401B0E99D1FF51494D154D98B46C1E99059BCD8BF9F73CECDE19FD3EB23B","2026-05-23T17:09:28"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/hooks/fsmonitor-watchman.sample","4611","9159720099AD5595B8E66645CBFD47763C1E920F46E0B50AE75E642BBEC57EF0","2026-05-23T17:09:28"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/hooks/post-update.sample","189","81765AF2DAEF323061DCBC5E61FC16481CB74B3BAC9AD8A174B186523586F6C5","2026-05-23T17:09:28"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/hooks/pre-applypatch.sample","424","E15C5B469EA3E0A695BEA6F2C82BCF8E62821074939DDD85B77E0007FF165475","2026-05-23T17:09:28"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/hooks/pre-commit.sample","1649","57185B7B9F05239D7AB52DB045F5B89EB31348D7B2177EAB214F5EB872E1971B","2026-05-23T17:09:28"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/hooks/pre-merge-commit.sample","416","D3825A70337940EBBD0A5C072984E13245920CDF8898BD225C8D27A6DFC9CB53","2026-05-23T17:09:28"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/hooks/pre-push.sample","1374","ECCE9C7E04D3F5DD9D8ADA81753DD1D549A9634B26770042B58DDA00217D086A","2026-05-23T17:09:28"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/hooks/pre-rebase.sample","4898","4FEBCE867790052338076F4E66CC47EFB14879D18097D1D61C8261859EAAA7B3","2026-05-23T17:09:28"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/hooks/pre-receive.sample","544","A4C3D2B9C7BB3FD8D1441C31BD4EE71A595D66B44FCF49DDB310252320169989","2026-05-23T17:09:28"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/hooks/prepare-commit-msg.sample","1492","E9DDCAA4189FDDD25ED97FC8C789ECA7B6CA16390B2392AE3276F0C8E1AA4619","2026-05-23T17:09:28"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/hooks/push-to-checkout.sample","2783","A53D0741798B287C6DD7AFA64AEE473F305E65D3F49463BB9D7408EC3B12BF5F","2026-05-23T17:09:28"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/hooks/sendemail-validate.sample","2308","44EBFC923DC5466BC009602F0ECF067B9C65459ABFE8868DDC49B78E6CED7A92","2026-05-23T17:09:28"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/hooks/update.sample","3650","8D5F2FA83E103CF08B57EAA67521DF9194F45CBDBCB37DA52AD586097A14D106","2026-05-23T17:09:28"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/index","545","95E18E3B9700FA8C3E988F8B22C176B52F860CE5C68245790D8920B17053206F","2026-05-23T17:09:29"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/info/exclude","240","6671FE83B7A07C8932EE89164D1F2793B2318058EB8B98DC5C06EE0A5A3B0EC1","2026-05-23T17:09:28"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/logs/HEAD","244","28F8BCB2C4FCB62E1ACDF8AEF0699B0C55D5AFF61D0558A642490A669C015EEE","2026-05-23T17:09:29"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/logs/refs/heads/master","244","28F8BCB2C4FCB62E1ACDF8AEF0699B0C55D5AFF61D0558A642490A669C015EEE","2026-05-23T17:09:29"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/logs/refs/remotes/origin/HEAD","244","28F8BCB2C4FCB62E1ACDF8AEF0699B0C55D5AFF61D0558A642490A669C015EEE","2026-05-23T17:09:29"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/objects/pack/pack-dabff2bf5eae2387241285af15a274977ba712e2.idx","1296","51F91C00843FC0D83F939AF6A4FC008271D99E9C20F5D9AAA5A3F5E6DF879344","2026-05-23T17:09:28"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/objects/pack/pack-dabff2bf5eae2387241285af15a274977ba712e2.pack","101439","A27B8F6D3C9C9F3C0EF42575236859008397AB89DF3D65EDE7DB8E37392CFCC1","2026-05-23T17:09:28"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/objects/pack/pack-dabff2bf5eae2387241285af15a274977ba712e2.rev","84","F72187443591D86A4AA1CE7C674A8EF9B3448C66452396D0DF425BB8363A6633","2026-05-23T17:09:28"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/packed-refs","114","D91F8830E34E9CF3857596207264A7817D9F5DA4E9E52983EF46B7A18C284CA8","2026-05-23T17:09:29"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/refs/heads/master","41","119DE2FFD7C170CED0999B3C60526F2E5007DC03DEF3BEA9F4D6546F7F854F71","2026-05-23T17:09:29"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/refs/remotes/origin/HEAD","32","CDC65E67690C4C6475174E5EC662B70655246A2F3924354778835AB3BE70AA76","2026-05-23T17:09:29"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/.git/shallow","41","119DE2FFD7C170CED0999B3C60526F2E5007DC03DEF3BEA9F4D6546F7F854F71","2026-05-23T17:09:28"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/README.md","507","58D6B623766D977725D335CFEC2D1A9AA7559B52F52B4F6ED391516BED44F408","2026-05-23T17:09:29"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/angleClockHands.m","173","25359C853921D904D680B394E43549B49CDAFD76509CF6FF850AF787AD6BC830","2026-05-23T17:09:29"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/scoreclock.m","13517","C47C3BE16FABF1CA61D425F7F7C5A7955337EDFFD7379FA44D17022EF071F25A","2026-05-23T17:09:29"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/semeion.data.reduced.txt","850662","7C74222DD9BEB6A5B30C7B41104E7486CABC274E013689DB1CD62B1CA56D0DD4","2026-05-23T17:09:29"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/trained.mat","44025","B57CD12F30D07101A33CCAE2CE983E7F3FF4968373D219B7EF283E8C1C8F79F8","2026-05-23T17:09:29"
"code/COBsquare__Digital-Recognition-and-Evaluation-of-the-Clock-Drawing-Test/trainnumbers.m","1501","1E32E3A1FAAA75D04C7D873B43F6FE63263C55A29DD7DC598D91A13E1AEAF3E8","2026-05-23T17:09:29"
"code/GEJ1__jsPsych_online_TMT/.git/HEAD","23","F6F2B945F6C411B02BA3DA9C7ACE88DCF71B6AF65BA2E0D89AA82900042B5A10","2026-05-23T17:09:30"
"code/GEJ1__jsPsych_online_TMT/.git/config","315","D8BF19A9EC438B44F4C48C51B7A867E486ECB7735926FDE2D2082CBB7E18BDD7","2026-05-23T17:09:31"
